pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3471,2959,3471,3087,2831,3343,3599,3599,6159,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3471,3087,3599,3087,2831,3471,3855,3599,6415,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,3087,2959,3599,3855,3855,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,3343,3087,3599,3983,3855,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3279,3855,3343,3087,3599,4111,3983,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3791,3343,3855,3343,3087,3855,4111,3983,6927,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3983,3471,3087,3855,4111,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3983,3535,3087,3855,4111,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3471,4111,3599,3343,3855,4111,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3471,4111,3599,3343,3983,4367,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3983,3535,4111,3599,3343,4111,4367,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4111,3599,3343,4111,4367,4367,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4367,3599,3343,4111,4495,4367,7567,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4367,3791,3343,4111,4495,4367,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4367,3855,3471,4111,4495,4367,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4367,3855,3471,4111,4623,4367,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4495,3855,3471,4367,4623,4367,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4495,3855,3535,4367,4623,4367,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4367,3855,4623,3855,3599,4367,4623,4495,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4367,3791,4623,3855,3471,4367,4623,4367,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4495,3855,3343,4111,4495,4111,7695,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4367,3599,3343,4111,4367,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4111,3599,4111,3599,3087,3983,4111,3983,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,4047,3535,4111,3471,3087,3855,4111,3855,6927,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3471,3983,3343,3087,3599,3855,3599,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3855,3087,2959,3535,3599,3599,6415,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,3087,2831,3343,3599,3343,6159,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,2959,2575,3087,3343,3087,5903,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3471,3087,3471,2831,2575,3087,3087,3087,5647,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3343,2959,3343,2575,2511,2959,3087,2959,5391,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,3343,2831,3087,2575,2319,2831,2959,2831,5135,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3087,2767,3087,2447,2319,2703,2831,2767,5135,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3087,2575,3023,2319,2191,2575,2831,2575,4879,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2959,2575,2831,2319,2063,2575,2575,2575,4623,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2831,2575,2831,2191,2063,2447,2575,2511,4623,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2831,2447,2703,2191,2063,2319,2575,2447,4495,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2831,2447,2575,2063,2063,2319,2447,2319,4367,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2703,2319,2575,2063,1935,2319,2447,2319,4367,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2319,2575,2063,1935,2255,2319,2319,4111,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2319,2575,2063,1935,2191,2319,2319,4111,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2255,2447,1999,1807,2063,2319,2255,4111,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3471,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2191,2447,1935,1807,2063,2255,2191,4047,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2191,2319,1935,1807,2063,2255,2063,3983,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7695,16399,65535,65535,65535,65535,65535,65535,65535,65535,2447,2063,2319,1807,1807,2063,2191,2063,3855,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7695,16399,65535,65535,65535,65535,65535,65535,65535,65535,2447,2063,2319,1807,1807,2063,2063,2063,3855,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7695,16399,65535,65535,65535,65535,65535,65535,65535,65535,2447,2063,2319,1807,1807,2063,2063,2063,3855,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7695,16911,65535,65535,65535,65535,65535,65535,65535,65535,2319,2063,2255,1807,1743,1999,2063,2063,3791,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4879,5903,6159,6415,7695,16399,65535,65535,65535,65535,65535,65535,65535,65535,2319,2063,2191,1807,1679,1935,2063,2063,3599,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7695,16399,65535,65535,65535,65535,65535,65535,65535,65535,2319,2063,2191,1807,1679,1935,2063,2063,3599,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7567,16399,65535,65535,65535,65535,65535,65535,65535,65535,2319,2063,2191,1807,1743,1999,2063,2063,3855,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5903,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,2447,2063,2319,1935,1807,2063,2255,2255,3983,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6415,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2191,2447,2063,1935,2255,2447,2447,4367,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2319,2575,2191,2063,2319,2575,2575,4623,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3087,2831,3087,2831,2575,3087,3343,3343,5647,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3343,2831,3343,2831,2575,3087,3535,3471,5903,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3343,2959,3343,3023,2831,3343,3599,3599,6159,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3343,2959,3471,3087,2831,3343,3599,3599,6159,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3471,3087,3599,3087,2831,3471,3855,3599,6415,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,3087,2959,3599,3855,3855,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,3343,3087,3599,3983,3855,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3855,3343,3087,3599,4047,3983,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3343,3855,3471,3087,3855,4111,3983,6927,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3791,3343,3983,3471,3087,3855,4111,4111,7055,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,4047,3535,3087,3855,4111,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7439,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,4111,3599,3087,3855,4111,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6031,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,4111,3535,3087,3855,4111,4111,7183,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5135,4367,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3983,3471,3087,3855,4111,3983,7055,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4111,4623,5647,5903,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3983,3471,3087,3855,4111,3983,6927,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5135,4111,4495,5519,5647,6159,7183,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3983,3343,3087,3727,4111,3855,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3855,5007,4111,4367,5135,5647,6031,6671,16399,65535,65535,65535,65535,65535,65535,65535,65535,3855,3343,3855,3343,3087,3599,3983,3855,6671,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3087,3599,4879,3983,4111,5135,5647,5647,6671,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3279,3855,3087,2959,3471,3855,3599,6415,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3087,3599,4623,3855,4111,4623,5391,5647,6159,16399,65535,65535,65535,65535,65535,65535,65535,65535,3599,3087,3599,3023,2703,3343,3471,3343,5903,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3087,3471,4367,3599,3599,4111,5135,5135,5647,16399,65535,65535,65535,65535,65535,65535,65535,65535,2575,2319,2575,1935,1743,2063,2063,1807,3599,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3087,3343,4111,3599,3599,3983,4879,5007,5391,16399,65535,65535,65535,65535,65535,65535,65535,65535,1807,1551,1679,1103,1039,1167,1231,1039,2063,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3087,3343,4111,3471,3599,3855,4879,4879,5135,16399,65535,65535,65535,65535,65535,65535,65535,65535,1295,1161,1167,783,719,783,847,719,1551,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3023,3343,4111,3471,3471,3855,4623,4879,5135,16911,65535,65535,65535,65535,65535,65535,65535,65535,1039,911,975,655,613,655,715,629,1295,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3343,3983,3471,3471,3599,4623,4623,5007,16911,65535,65535,65535,65535,65535,65535,65535,65535,911,783,847,587,527,624,655,527,1167,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3343,3983,3343,3343,3599,4623,4623,5007,16911,65535,65535,65535,65535,65535,65535,65535,65535,847,719,779,527,527,581,591,527,1039,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3343,3855,3343,3343,3599,4623,4623,4879,16911,65535,65535,65535,65535,65535,65535,65535,65535,783,655,713,516,496,527,527,512,1029,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3087,3855,3343,3343,3599,4623,4623,4879,16399,65535,65535,65535,65535,65535,65535,65535,65535,717,624,655,463,459,512,523,463,969,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3087,3855,3343,3343,3599,4623,4623,4879,16399,65535,65535,65535,65535,65535,65535,65535,65535,655,591,624,457,448,488,512,449,907,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3087,3855,3343,3343,3599,4623,4623,4879,16911,65535,65535,65535,65535,65535,65535,65535,65535,624,527,581,432,399,452,463,421,783,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2959,3087,3855,3343,3343,3471,4623,4623,4623,16399,65535,65535,65535,65535,65535,65535,65535,65535,576,513,527,399,389,424,448,395,779,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3855,3343,3343,3471,4495,4495,4623,16911,65535,65535,65535,65535,65535,65535,65535,65535,527,463,512,384,368,399,399,373,719,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3855,3343,3087,3343,4495,4367,4623,16399,65535,65535,65535,65535,65535,65535,65535,65535,512,461,496,361,352,384,397,360,704,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4367,4623,16655,65535,65535,65535,65535,65535,65535,65535,65535,496,452,463,356,352,376,393,352,655,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4367,4495,16911,65535,65535,65535,65535,65535,65535,65535,65535,488,436,463,353,352,369,385,352,655,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4367,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,463,432,457,352,352,368,384,352,651,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,459,432,458,352,352,368,384,352,653,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,463,432,458,352,352,369,388,352,655,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,463,432,459,352,352,369,389,352,655,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,463,437,463,356,352,373,397,360,655,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,463,437,463,368,352,384,399,368,655,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,463,448,463,368,352,384,399,369,704,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,496,449,463,373,368,395,399,384,717,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3087,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,496,458,496,384,368,399,425,389,719,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4111,4367,16911,65535,65535,65535,65535,65535,65535,65535,65535,512,461,496,389,384,399,437,399,768,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4367,4495,16911,65535,65535,65535,65535,65535,65535,65535,65535,523,463,514,399,393,432,452,399,783,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4367,4495,16911,65535,65535,65535,65535,65535,65535,65535,65535,527,488,523,399,399,432,459,432,783,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3599,3087,3087,3343,4367,4367,4623,16911,65535,65535,65535,65535,65535,65535,65535,65535,527,512,527,425,399,452,488,448,847,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3791,3087,3087,3343,4367,4367,4623,16911,65535,65535,65535,65535,65535,65535,65535,65535,527,512,527,440,432,463,497,459,847,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3855,3087,3087,3471,4367,4367,4623,16911,65535,65535,65535,65535,65535,65535,65535,65535,527,517,527,440,432,461,496,452,847,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
2831,3087,3855,3087,3087,3471,4495,4367,4623,16911,65535,65535,65535,65535,65535,65535,65535,65535,527,497,527,399,399,434,463,425,783,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
