pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
512,335,384,527,335,361,591,432,376
496,335,384,523,335,360,615,432,377
496,335,385,527,335,360,591,440,376
497,335,384,527,335,368,591,432,384
496,335,384,525,335,360,591,433,384
496,335,384,527,335,368,613,433,377
496,335,388,527,335,368,591,432,384
497,335,386,525,335,361,591,432,384
496,335,393,527,352,362,591,432,377
497,335,386,527,335,368,615,432,377
497,335,385,527,352,368,615,433,384
496,335,384,527,335,362,591,432,385
496,335,385,527,352,368,624,433,384
489,335,385,527,352,368,615,432,384
497,335,389,527,335,368,613,436,384
497,335,384,527,352,368,615,432,384
497,335,386,527,352,368,624,432,384
496,335,385,527,335,368,624,436,384
496,335,389,527,352,368,619,432,377
496,335,386,527,352,368,624,434,384
499,335,384,527,352,368,624,436,384
512,335,389,527,352,368,624,433,384
512,335,388,527,352,368,628,437,384
512,335,388,527,352,368,624,432,377
496,335,386,527,352,368,624,440,377
488,335,385,527,352,368,615,433,384
499,335,385,527,335,361,614,433,384
497,335,385,527,352,368,615,433,384
488,335,385,527,352,368,591,432,384
496,335,385,527,352,361,615,432,377
496,335,384,527,352,368,615,432,384
489,335,384,527,352,368,624,433,384
496,335,384,527,352,368,618,433,384
497,335,386,527,352,368,615,436,384
497,335,384,527,335,361,624,436,384
496,335,384,527,352,368,624,436,384
496,335,384,527,352,368,624,433,384
496,335,385,527,352,368,614,436,384
496,335,391,527,352,368,624,436,384
512,335,388,527,352,368,624,440,386
496,335,388,527,352,368,628,440,389
512,335,385,527,352,369,628,441,384
512,335,388,527,352,369,625,440,388
512,335,389,527,352,368,629,448,385
512,335,389,527,353,368,628,448,384
512,335,389,527,352,368,625,448,385
512,335,389,527,352,368,628,448,386
512,335,389,527,352,370,625,440,389
512,335,393,527,352,370,629,448,386
512,335,389,527,352,371,631,448,388
512,335,393,527,353,368,624,448,384
512,335,389,527,353,369,629,448,389
499,335,388,527,352,369,624,440,385
512,335,389,527,352,368,629,448,389
512,335,389,527,353,369,629,448,384
512,335,395,527,352,371,631,448,389
512,335,394,527,352,372,631,448,389
512,335,389,527,360,372,633,448,384
512,335,388,527,353,372,634,448,388
512,335,389,527,352,369,631,448,389
512,335,393,527,353,373,634,448,384
512,335,395,527,352,373,640,448,389
496,335,389,527,356,373,633,448,388
512,335,393,527,352,370,635,448,388
512,335,386,527,353,368,629,448,384
512,335,384,527,353,370,628,448,385
499,335,384,527,353,371,629,448,385
497,335,390,527,353,369,624,437,385
512,335,388,527,353,373,629,448,388
497,335,389,527,353,371,633,448,388
512,335,389,527,352,369,629,448,386
512,335,385,527,352,371,630,448,389
512,335,389,527,352,369,633,448,388
512,335,391,527,352,371,635,448,388
512,335,389,527,352,369,631,448,389
512,335,389,527,352,371,628,440,388
512,335,395,527,353,376,640,449,393
512,335,395,527,355,373,640,452,391
512,335,393,527,353,371,640,452,393
512,335,395,527,360,377,640,448,394
512,335,395,527,360,373,640,449,389
513,335,395,527,355,369,641,452,397
512,335,393,527,360,377,644,449,393
516,335,394,527,360,384,642,452,395
512,335,393,527,356,384,644,452,395
513,335,397,527,360,377,644,452,395
512,335,395,527,360,384,644,452,395
512,335,393,527,360,377,644,452,395
513,335,397,527,360,376,640,448,389
517,335,389,527,360,384,645,453,395
512,335,397,527,355,384,645,452,395
513,335,397,527,360,373,645,453,397
512,335,397,527,361,384,645,453,395
512,335,395,527,361,384,647,453,395
513,335,395,527,360,376,641,453,395
512,335,395,527,360,384,645,452,393
513,335,395,527,360,384,645,457,395
512,335,394,527,360,377,647,457,395
512,335,397,527,361,384,647,448,395
513,335,399,527,360,384,645,453,399
512,335,397,527,360,384,647,457,395
512,335,395,527,361,373,645,452,397
517,335,395,527,362,384,651,457,397
512,335,394,527,360,377,644,452,395
512,335,393,527,360,373,644,453,395
512,335,395,527,360,384,644,452,393
512,335,395,527,360,377,644,452,395
