pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
335,449,713,719,843,1031,527,704,783
591,624,713,719,845,1035,527,704,783
335,453,715,719,847,1039,527,704,783
333,452,715,719,847,1039,527,704,783
335,453,715,719,847,1039,527,704,783
591,624,715,719,847,1039,527,704,783
333,453,717,719,847,1039,527,704,783
335,452,719,719,847,1039,527,704,783
335,452,715,719,847,1039,527,704,783
335,457,715,719,847,1039,527,704,783
335,456,715,719,847,1039,527,704,783
335,456,719,719,847,1039,527,704,783
591,624,717,719,847,1039,527,704,783
333,456,715,719,847,1039,527,704,783
335,456,715,719,845,1039,527,704,783
335,449,717,719,847,1039,527,704,783
333,457,715,719,847,1039,527,704,783
335,453,715,719,847,1039,527,704,783
335,448,715,719,847,1039,527,704,783
335,452,708,719,783,1029,527,655,783
335,448,704,709,783,975,527,655,783
591,591,655,704,783,975,527,655,783
335,449,655,708,783,975,527,655,783
334,448,704,715,783,975,527,655,783
335,452,704,719,783,975,527,655,783
335,452,708,717,783,1031,527,704,783
333,448,715,719,845,1039,527,704,783
335,452,715,719,783,1039,527,655,783
335,452,713,719,847,1035,527,655,783
335,453,713,719,845,1035,527,704,783
335,456,708,715,783,1029,527,704,783
335,448,704,717,783,975,527,655,783
335,452,704,709,783,975,527,655,783
335,448,655,708,783,975,527,655,783
335,440,655,704,783,975,527,655,783
335,448,655,712,783,975,527,655,783
335,448,704,713,783,975,527,655,783
335,452,704,714,783,975,527,655,783
591,615,704,715,783,975,527,655,783
335,452,704,715,783,975,527,655,783
335,449,704,715,783,975,527,655,783
335,449,708,719,783,975,527,655,783
335,452,708,719,783,1029,527,655,783
335,456,709,719,783,1029,527,704,783
335,448,708,719,847,1035,527,704,783
335,449,709,719,845,1035,527,704,783
335,453,714,719,783,1039,527,704,783
335,452,713,719,847,1039,527,704,783
335,453,714,719,847,1039,527,704,783
333,453,715,719,847,1039,527,704,783
335,457,717,719,847,1039,527,704,783
335,450,717,719,847,1039,527,704,783
335,459,719,719,847,1039,527,708,783
335,457,719,719,847,1039,527,708,783
335,457,719,719,847,1039,576,708,783
335,452,715,719,847,1039,527,708,783
335,453,719,719,847,1039,527,713,783
335,453,719,719,847,1039,527,708,783
335,459,719,719,847,1039,527,704,783
333,459,719,719,847,1039,527,708,783
335,458,719,719,847,1039,576,708,783
591,624,719,719,847,1039,527,708,783
335,456,719,719,847,1039,527,704,783
335,457,719,719,847,1039,527,708,783
335,452,719,719,847,1039,527,705,783
335,459,719,719,847,1039,527,708,783
333,448,719,719,847,1039,527,713,783
335,459,719,719,847,1039,527,712,783
591,458,719,719,847,1039,577,708,783
335,456,719,719,847,1039,576,708,783
591,452,719,719,847,1039,527,709,783
335,452,719,719,847,1039,576,708,783
333,457,719,719,847,1039,527,708,783
335,457,719,719,847,1039,580,709,783
591,448,719,719,847,1039,577,714,783
335,458,719,753,847,1039,576,714,783
591,624,719,752,847,1039,580,713,783
335,457,719,719,847,1039,580,715,843
335,458,719,719,847,1039,527,715,783
335,457,719,756,847,1039,581,717,845
591,624,719,756,847,1039,580,715,847
335,459,719,756,847,1039,527,714,845
335,459,719,719,847,1039,581,715,783
335,456,719,719,847,1039,580,714,783
335,459,719,719,847,1039,527,713,783
335,458,719,719,847,1039,576,715,845
335,457,719,719,847,1039,580,715,783
591,453,719,719,847,1039,576,712,783
335,457,719,719,847,1039,580,715,783
335,453,719,719,847,1039,577,715,783
591,624,719,719,847,1039,581,715,783
335,459,719,719,847,1039,527,713,783
335,458,719,719,847,1039,581,715,783
335,452,719,756,847,1039,581,714,783
335,456,719,719,847,1039,578,713,843
335,458,719,719,847,1039,580,713,783
335,459,719,719,847,1039,581,712,783
335,457,719,757,847,1039,580,714,783
591,624,719,719,847,1039,580,715,845
335,457,719,719,847,1039,580,715,847
335,458,719,757,847,1039,581,715,783
335,458,719,757,847,1039,580,715,847
335,457,719,768,847,1039,581,719,847
335,458,719,757,847,1039,576,717,847
335,459,719,756,847,1039,586,715,847
335,452,719,768,847,1039,581,717,847
335,459,719,757,847,1039,576,715,847
335,458,719,768,847,1039,585,717,847
335,459,719,768,847,1039,586,719,847
591,624,719,757,847,1039,587,715,847
335,459,719,757,847,1039,581,717,847
335,458,719,719,847,1039,585,719,847
335,456,719,757,847,1039,585,715,847
335,457,719,768,847,1039,591,715,847
335,459,719,768,847,1039,587,717,847
335,459,719,756,847,1039,585,717,847
335,459,719,768,847,1039,587,715,847
335,459,719,768,847,1039,581,717,847
335,458,719,756,847,1039,587,715,847
335,459,719,757,847,1039,581,715,847
335,457,719,757,847,1039,586,715,847
591,453,719,719,847,1039,580,713,783
335,457,719,719,847,1039,581,713,783
335,456,719,719,847,1039,580,713,783
